time	V(b1)	V(b2)	V(e)	V(rpot)	I(R3)	I(R4)	Ix(U1:B2)	Ix(U1:E)
6.100640447618280e-03	1.518698e-01	1.933088e+01	2.102481e+00	2.440256e+04	6.691224e-03	6.903174e-03	6.691224e-03	2.119493e-04
6.100646840165813e-03	1.393092e-01	1.936678e+01	2.102544e+00	2.440259e+04	6.332236e-03	6.332236e-03	6.332236e-03	-2.261311e-11
6.100653139146248e-03	1.316732e-01	1.940149e+01	2.102626e+00	2.440261e+04	5.985145e-03	5.985145e-03	5.985145e-03	-2.352826e-11
6.100660071434449e-03	1.244476e-01	1.943433e+01	2.102717e+00	2.440264e+04	5.656708e-03	5.656708e-03	5.656708e-03	-2.438802e-11
6.100673936010853e-03	1.129495e-01	1.948659e+01	2.102898e+00	2.440270e+04	5.134068e-03	5.134068e-03	5.134068e-03	-2.575611e-11
6.100700334698950e-03	9.698282e-02	1.955917e+01	2.103244e+00	2.440280e+04	4.408310e-03	4.408310e-03	4.408310e-03	-2.765580e-11
6.100726209735785e-03	8.686467e-02	1.960516e+01	2.103582e+00	2.440290e+04	3.948394e-03	3.948394e-03	3.948394e-03	-2.885952e-11
6.100761082559150e-03	7.911318e-02	1.964039e+01	2.104039e+00	2.440304e+04	3.596054e-03	3.596054e-03	3.596054e-03	-2.978149e-11
6.100796944232184e-03	7.490047e-02	1.965954e+01	2.104508e+00	2.440319e+04	3.404567e-03	3.404567e-03	3.404567e-03	-3.028234e-11
6.100847415093424e-03	7.222841e-02	1.967169e+01	2.105168e+00	2.440339e+04	3.283110e-03	3.283110e-03	3.283110e-03	-3.059965e-11
6.100904631944917e-03	7.104176e-02	1.967708e+01	2.105917e+00	2.440362e+04	3.229171e-03	3.229171e-03	3.229171e-03	-3.074012e-11
6.100989526795428e-03	7.054842e-02	1.967933e+01	2.107027e+00	2.440396e+04	3.206746e-03	3.206746e-03	3.206746e-03	-3.079771e-11
6.154895107896420e-03	7.046574e-02	1.967970e+01	2.785516e+00	2.461958e+04	3.202988e-03	3.202988e-03	3.202988e-03	-3.012894e-11
6.208800688997411e-03	7.040378e-02	1.967998e+01	3.437788e+00	2.483520e+04	3.200172e-03	3.200172e-03	3.200172e-03	-2.948394e-11
6.262706270098403e-03	7.036254e-02	1.968017e+01	4.063845e+00	2.505082e+04	3.198297e-03	3.198297e-03	3.198297e-03	-2.886270e-11
6.316611851199395e-03	7.034201e-02	1.968026e+01	4.663685e+00	2.526645e+04	3.197364e-03	3.197364e-03	3.197364e-03	-2.826522e-11
6.370517432300386e-03	7.034220e-02	1.968026e+01	5.237310e+00	2.548207e+04	3.197373e-03	3.197373e-03	3.197373e-03	-2.769151e-11
6.424423013401378e-03	7.036310e-02	1.968017e+01	5.784719e+00	2.569769e+04	3.198323e-03	3.198323e-03	3.198323e-03	-2.714157e-11
6.478328594502369e-03	7.040472e-02	1.967998e+01	6.305912e+00	2.591331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.661540e-11
6.578328594502372e-03	7.040472e-02	1.967998e+01	7.219634e+00	2.631331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.570173e-11
6.678328594502375e-03	7.040472e-02	1.967998e+01	8.061828e+00	2.671331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.485958e-11
6.778328594502378e-03	7.040472e-02	1.967998e+01	8.838900e+00	2.711331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.408255e-11
6.878328594502381e-03	7.040472e-02	1.967998e+01	9.556612e+00	2.751331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.336488e-11
6.978328594502384e-03	7.040472e-02	1.967998e+01	1.022015e+01	2.791331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.270137e-11
7.078328594502387e-03	7.040472e-02	1.967998e+01	1.083420e+01	2.831331e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.202658e-11
7.178328594502389e-03	7.040903e-02	1.967996e+01	1.140304e+01	2.871331e+04	3.200406e-03	3.200411e-03	3.200406e-03	5.141414e-09
7.278328594502392e-03	7.044744e-02	1.967979e+01	1.193865e+01	2.911331e+04	3.202105e-03	3.202156e-03	3.202105e-03	5.130930e-08
7.290828594502391e-03	7.049242e-02	1.967959e+01	1.200278e+01	2.916331e+04	3.204096e-03	3.204201e-03	3.204096e-03	1.055510e-07
7.293953594502398e-03	7.052556e-02	1.967944e+01	1.201845e+01	2.917581e+04	3.205562e-03	3.205707e-03	3.205562e-03	1.457299e-07
7.294734844502396e-03	7.054067e-02	1.967938e+01	1.202236e+01	2.917894e+04	3.206230e-03	3.206394e-03	3.206230e-03	1.641782e-07
7.296297344502392e-03	7.058144e-02	1.967920e+01	1.203018e+01	2.918519e+04	3.208034e-03	3.208248e-03	3.208034e-03	2.139915e-07
7.296687969502391e-03	7.059500e-02	1.967914e+01	1.203213e+01	2.918675e+04	3.208633e-03	3.208864e-03	3.208633e-03	2.305618e-07
7.297469219502389e-03	7.062916e-02	1.967899e+01	1.203604e+01	2.918988e+04	3.210144e-03	3.210417e-03	3.210144e-03	2.725039e-07
7.297664532002396e-03	7.063970e-02	1.967894e+01	1.203701e+01	2.919066e+04	3.210610e-03	3.210896e-03	3.210610e-03	2.855178e-07
7.298055157002395e-03	7.067096e-02	1.967880e+01	1.203896e+01	2.919222e+04	3.211992e-03	3.212316e-03	3.211992e-03	3.246535e-07
7.298836407002393e-03	7.076633e-02	1.967838e+01	1.204286e+01	2.919535e+04	3.216205e-03	3.216652e-03	3.216205e-03	4.466037e-07
7.299031719502400e-03	7.080781e-02	1.967820e+01	1.204383e+01	2.919613e+04	3.218035e-03	3.218537e-03	3.218035e-03	5.019830e-07
7.299080547627401e-03	7.082419e-02	1.967812e+01	1.204408e+01	2.919632e+04	3.218756e-03	3.219281e-03	3.218756e-03	5.254664e-07
7.299178203877404e-03	7.086588e-02	1.967794e+01	1.204456e+01	2.919671e+04	3.220588e-03	3.221177e-03	3.220588e-03	5.883765e-07
7.299202617939898e-03	7.088012e-02	1.967788e+01	1.204468e+01	2.919681e+04	3.221213e-03	3.221824e-03	3.221213e-03	6.110380e-07
7.299251446064900e-03	7.091674e-02	1.967772e+01	1.204493e+01	2.919701e+04	3.222816e-03	3.223488e-03	3.222816e-03	6.718742e-07
7.299263653096147e-03	7.092819e-02	1.967767e+01	1.204499e+01	2.919705e+04	3.223317e-03	3.224009e-03	3.223317e-03	6.919105e-07
7.299288067158641e-03	7.096172e-02	1.967752e+01	1.204511e+01	2.919715e+04	3.224776e-03	3.225533e-03	3.224776e-03	7.568092e-07
7.299336895283642e-03	7.105708e-02	1.967711e+01	1.204535e+01	2.919735e+04	3.228909e-03	3.229867e-03	3.228909e-03	9.588800e-07
7.299349102314889e-03	7.109960e-02	1.967693e+01	1.204541e+01	2.919740e+04	3.230730e-03	3.231800e-03	3.230730e-03	1.070107e-06
7.299373516377383e-03	7.123345e-02	1.967636e+01	1.204553e+01	2.919749e+04	3.236411e-03	3.237884e-03	3.236411e-03	1.472971e-06
7.299379619893007e-03	7.129461e-02	1.967611e+01	1.204556e+01	2.919752e+04	3.238942e-03	3.240664e-03	3.238942e-03	1.721640e-06
7.299391826924254e-03	7.149401e-02	1.967530e+01	1.204562e+01	2.919757e+04	3.247025e-03	3.249727e-03	3.247025e-03	2.702876e-06
7.299394878682072e-03	7.161228e-02	1.967486e+01	1.204564e+01	2.919758e+04	3.251409e-03	3.255104e-03	3.251409e-03	3.694811e-06
7.299400982197696e-03	7.201786e-02	1.967342e+01	1.204567e+01	2.919760e+04	3.265837e-03	3.273539e-03	3.265837e-03	7.701959e-06
7.299401172932554e-03	7.203811e-02	1.967335e+01	1.204567e+01	2.919761e+04	3.266496e-03	3.274459e-03	3.266496e-03	7.962859e-06
7.299401554402285e-03	7.209647e-02	1.967317e+01	1.204567e+01	2.919761e+04	3.268271e-03	3.277112e-03	3.268271e-03	8.843055e-06
7.299402317341733e-03	7.223377e-02	1.967277e+01	1.204568e+01	2.919761e+04	3.272296e-03	3.283353e-03	3.272296e-03	1.106238e-05
7.299402508076591e-03	7.227667e-02	1.967265e+01	1.204568e+01	2.919761e+04	3.273486e-03	3.285303e-03	3.273486e-03	1.182132e-05
7.299402889546322e-03	7.239832e-02	1.967235e+01	1.204568e+01	2.919761e+04	3.276541e-03	3.290833e-03	3.276541e-03	1.429305e-05
7.299403652485770e-03	7.273254e-02	1.967158e+01	1.204568e+01	2.919762e+04	3.284205e-03	3.306024e-03	3.284205e-03	2.181899e-05
7.299403843220628e-03	7.287264e-02	1.967131e+01	1.204568e+01	2.919762e+04	3.286886e-03	3.312393e-03	3.286886e-03	2.550610e-05
7.299404224690359e-03	7.329250e-02	1.967061e+01	1.204568e+01	2.919762e+04	3.293911e-03	3.331478e-03	3.293911e-03	3.756698e-05
7.299404320057795e-03	7.345843e-02	1.967038e+01	1.204568e+01	2.919762e+04	3.296203e-03	3.339019e-03	3.296203e-03	4.281721e-05
7.299404510792654e-03	7.393368e-02	1.966981e+01	1.204568e+01	2.919762e+04	3.301916e-03	3.360622e-03	3.301916e-03	5.871084e-05
7.299404558476372e-03	7.410379e-02	1.966963e+01	1.204568e+01	2.919762e+04	3.303652e-03	3.368354e-03	3.303652e-03	6.471166e-05
7.299404653843808e-03	7.478683e-02	1.966914e+01	1.204569e+01	2.919762e+04	3.308602e-03	3.399402e-03	3.308602e-03	9.082571e-05
7.299404844578666e-03	7.737893e-02	1.966774e+01	1.204569e+01	2.919762e+04	3.322556e-03	3.517224e-03	3.322556e-03	1.947125e-04
7.299404892262384e-03	8.008896e-02	1.966710e+01	1.204569e+01	2.919762e+04	3.328964e-03	3.640407e-03	3.328964e-03	3.115635e-04
7.299404987629821e-03	9.395681e-02	1.966506e+01	1.204568e+01	2.919762e+04	3.349428e-03	4.270765e-03	3.349428e-03	9.216575e-04
7.299405011471680e-03	1.081618e-01	1.966428e+01	1.204568e+01	2.919762e+04	3.357192e-03	4.916446e-03	3.357192e-03	1.559594e-03
7.299405059155398e-03	1.704623e-01	1.966225e+01	1.204568e+01	2.919762e+04	3.377472e-03	7.748287e-03	3.377472e-03	4.371146e-03
7.299405071076320e-03	2.039718e-01	1.966170e+01	1.204568e+01	2.919762e+04	3.382978e-03	9.271446e-03	3.382978e-03	5.888700e-03
7.299405094918179e-03	3.431875e-01	1.966057e+01	1.204568e+01	2.919762e+04	3.394256e-03	1.559943e-02	3.394256e-03	1.220507e-02
7.299405129563008e-03	7.412990e-01	1.965904e+01	1.204566e+01	2.919762e+04	3.409585e-03	3.369541e-02	3.409585e-03	3.028544e-02
7.299405171545217e-03	1.539346e+00	1.965747e+01	1.204562e+01	2.919762e+04	3.425327e-03	6.997026e-02	3.425327e-03	6.654424e-02
7.299405220659444e-03	2.745354e+00	1.965623e+01	1.204552e+01	2.919762e+04	3.437747e-03	1.247888e-01	3.437747e-03	1.213247e-01
7.299405239375251e-03	3.128964e+00	1.965598e+01	1.204547e+01	2.919762e+04	3.440206e-03	1.422257e-01	3.440206e-03	1.387323e-01
7.299405262590306e-03	3.472985e+00	1.965578e+01	1.204540e+01	2.919762e+04	3.442165e-03	1.578630e-01	3.442165e-03	1.543923e-01
7.299405285830493e-03	3.700479e+00	1.965566e+01	1.204532e+01	2.919762e+04	3.443371e-03	1.682036e-01	3.443371e-03	1.647536e-01
7.299405299393588e-03	3.783650e+00	1.965562e+01	1.204527e+01	2.919762e+04	3.443794e-03	1.719841e-01	3.443794e-03	1.685340e-01
7.299405313808766e-03	3.838886e+00	1.965559e+01	1.204522e+01	2.919762e+04	3.444072e-03	1.744948e-01	3.444072e-03	1.710471e-01
7.299405347948582e-03	3.909395e+00	1.965556e+01	1.204510e+01	2.919762e+04	3.444450e-03	1.776998e-01	3.444450e-03	1.742534e-01
7.299405405458967e-03	3.943681e+00	1.965553e+01	1.204488e+01	2.919762e+04	3.444690e-03	1.792582e-01	3.444690e-03	1.758134e-01
7.299614919545509e-03	3.680506e+00	1.962751e+01	1.130793e+01	2.919846e+04	3.724869e-03	1.672957e-01	3.724869e-03	1.635702e-01
7.299824433632051e-03	3.434076e+00	1.960139e+01	1.062058e+01	2.919930e+04	3.986093e-03	1.560944e-01	3.986093e-03	1.521070e-01
7.300033947718594e-03	3.204392e+00	1.957716e+01	9.982831e+00	2.920014e+04	4.228362e-03	1.456542e-01	4.228362e-03	1.414238e-01
7.300243461805135e-03	2.991454e+00	1.955483e+01	9.394690e+00	2.920097e+04	4.451676e-03	1.359752e-01	4.451676e-03	1.315208e-01
7.300452975891678e-03	2.795262e+00	1.953440e+01	8.856154e+00	2.920181e+04	4.656035e-03	1.270573e-01	4.656035e-03	1.223978e-01
7.300662489978220e-03	2.615815e+00	1.951586e+01	8.367222e+00	2.920265e+04	4.841438e-03	1.189007e-01	4.841438e-03	1.140549e-01
7.300872004064762e-03	2.453115e+00	1.949921e+01	7.927896e+00	2.920349e+04	5.007886e-03	1.115052e-01	5.007886e-03	1.064920e-01
7.301998811268182e-03	1.717161e+00	1.942262e+01	5.903742e+00	2.920800e+04	5.773788e-03	7.805277e-02	5.773788e-03	7.227752e-02
7.303294163840415e-03	1.139432e+00	1.936274e+01	4.314124e+00	2.921318e+04	6.372627e-03	5.179235e-02	6.372627e-03	4.542026e-02
7.304510331618136e-03	7.904201e-01	1.932694e+01	3.356454e+00	2.921804e+04	6.730603e-03	3.592819e-02	6.730603e-03	2.919722e-02
7.305783625376830e-03	5.591758e-01	1.930389e+01	2.731383e+00	2.922313e+04	6.961079e-03	2.541708e-02	6.961079e-03	1.845395e-02
7.307121819346077e-03	3.988701e-01	1.928909e+01	2.319799e+00	2.922849e+04	7.109134e-03	1.813046e-02	7.109134e-03	1.101750e-02
7.308160390306184e-03	2.403971e-01	1.928369e+01	2.106586e+00	2.923264e+04	7.163140e-03	1.092714e-02	7.163140e-03	3.762960e-03
7.308164308884799e-03	2.135085e-01	1.929129e+01	2.106249e+00	2.923266e+04	7.087060e-03	9.704933e-03	7.087060e-03	2.617166e-03
7.308172146042041e-03	1.512626e-01	1.932894e+01	2.106280e+00	2.923269e+04	6.710574e-03	6.875571e-03	6.710574e-03	1.649718e-04
7.308178687974370e-03	1.393263e-01	1.936670e+01	2.106340e+00	2.923271e+04	6.333014e-03	6.333014e-03	6.333014e-03	-2.260150e-11
7.308185750604351e-03	1.308345e-01	1.940530e+01	2.106419e+00	2.923274e+04	5.947021e-03	5.947021e-03	5.947021e-03	-2.362428e-11
7.308193177848532e-03	1.232342e-01	1.943984e+01	2.106503e+00	2.923277e+04	5.601553e-03	5.601553e-03	5.601553e-03	-2.452863e-11
7.308208032336880e-03	1.112586e-01	1.949428e+01	2.106669e+00	2.923283e+04	5.057211e-03	5.057211e-03	5.057211e-03	-2.595355e-11
7.308234156772009e-03	9.603227e-02	1.956349e+01	2.106962e+00	2.923294e+04	4.365103e-03	4.365103e-03	4.365103e-03	-2.776520e-11
7.308260917514103e-03	8.603435e-02	1.960893e+01	2.107262e+00	2.923304e+04	3.910652e-03	3.910652e-03	3.910652e-03	-2.895465e-11
7.308295634155068e-03	7.869231e-02	1.964231e+01	2.107652e+00	2.923318e+04	3.576923e-03	3.576923e-03	3.576923e-03	-2.982796e-11
7.308332725179029e-03	7.459693e-02	1.966092e+01	2.108068e+00	2.923333e+04	3.390769e-03	3.390769e-03	3.390769e-03	-3.031490e-11
7.308383377929911e-03	7.209708e-02	1.967229e+01	2.108636e+00	2.923353e+04	3.277140e-03	3.277140e-03	3.277140e-03	-3.061181e-11
7.308442662716103e-03	7.097707e-02	1.967738e+01	2.109301e+00	2.923377e+04	3.226230e-03	3.226230e-03	3.226230e-03	-3.074443e-11
7.308528753483909e-03	7.053003e-02	1.967941e+01	2.110267e+00	2.923412e+04	3.205910e-03	3.205910e-03	3.205910e-03	-3.079666e-11
7.378814983492503e-03	7.046237e-02	1.967972e+01	2.867291e+00	2.951526e+04	3.202835e-03	3.202835e-03	3.202835e-03	-3.004757e-11
7.449101213501098e-03	7.041129e-02	1.967995e+01	3.591988e+00	2.979640e+04	3.200513e-03	3.200513e-03	3.200513e-03	-2.932886e-11
7.519387443509691e-03	7.037680e-02	1.968010e+01	4.284358e+00	3.007755e+04	3.198946e-03	3.198946e-03	3.198946e-03	-2.864052e-11
7.589673673518286e-03	7.035890e-02	1.968019e+01	4.944401e+00	3.035869e+04	3.198132e-03	3.198132e-03	3.198132e-03	-2.798257e-11
7.659959903526880e-03	7.035759e-02	1.968019e+01	5.572116e+00	3.063984e+04	3.198072e-03	3.198072e-03	3.198072e-03	-2.735499e-11
7.730246133535475e-03	7.037286e-02	1.968012e+01	6.167505e+00	3.092098e+04	3.198767e-03	3.198767e-03	3.198767e-03	-2.675778e-11
7.800532363544069e-03	7.040472e-02	1.967998e+01	6.730566e+00	3.120213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.619096e-11
7.900532363544072e-03	7.040472e-02	1.967998e+01	7.490033e+00	3.160213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.543152e-11
8.000532363544074e-03	7.040472e-02	1.967998e+01	8.198412e+00	3.200213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.472316e-11
8.100532363544077e-03	7.040472e-02	1.967998e+01	8.859642e+00	3.240213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.406196e-11
8.200532363544080e-03	7.040472e-02	1.967998e+01	9.477320e+00	3.280213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.344430e-11
8.300532363544083e-03	7.040472e-02	1.967998e+01	1.005473e+01	3.320213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.286690e-11
8.400532363544086e-03	7.040472e-02	1.967998e+01	1.059489e+01	3.360213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-2.232668e-11
8.500532363544089e-03	7.040473e-02	1.967998e+01	1.110059e+01	3.400213e+04	3.200215e-03	3.200215e-03	3.200215e-03	-1.956718e-11
8.600532363544092e-03	7.044213e-02	1.967981e+01	1.157438e+01	3.440213e+04	3.201870e-03	3.201915e-03	3.201870e-03	4.490438e-08
8.700532363544095e-03	7.057294e-02	1.967923e+01	1.202528e+01	3.480213e+04	3.207658e-03	3.207861e-03	3.207658e-03	2.027333e-07
8.702094863544091e-03	7.059584e-02	1.967913e+01	1.203209e+01	3.480838e+04	3.208671e-03	3.208902e-03	3.208671e-03	2.308849e-07
8.702485488544090e-03	7.060891e-02	1.967908e+01	1.203376e+01	3.480994e+04	3.209249e-03	3.209496e-03	3.209249e-03	2.470355e-07
8.703266738544088e-03	7.064190e-02	1.967893e+01	1.203711e+01	3.481307e+04	3.210708e-03	3.210995e-03	3.210708e-03	2.877640e-07
8.703462051044095e-03	7.065215e-02	1.967888e+01	1.203795e+01	3.481385e+04	3.211161e-03	3.211461e-03	3.211161e-03	3.004178e-07
8.703852676044094e-03	7.068259e-02	1.967875e+01	1.203962e+01	3.481541e+04	3.212507e-03	3.212845e-03	3.212507e-03	3.385289e-07
8.704633926044092e-03	7.077616e-02	1.967834e+01	1.204296e+01	3.481854e+04	3.216640e-03	3.217098e-03	3.216640e-03	4.583937e-07
8.704829238544098e-03	7.081763e-02	1.967815e+01	1.204379e+01	3.481932e+04	3.218470e-03	3.218984e-03	3.218470e-03	5.139458e-07
8.704878066669100e-03	7.083427e-02	1.967808e+01	1.204400e+01	3.481951e+04	3.219202e-03	3.219740e-03	3.219202e-03	5.379633e-07
8.704975722919103e-03	7.087718e-02	1.967789e+01	1.204442e+01	3.481990e+04	3.221087e-03	3.221690e-03	3.221087e-03	6.031651e-07
8.705000136981597e-03	7.089214e-02	1.967783e+01	1.204452e+01	3.482000e+04	3.221743e-03	3.222370e-03	3.221743e-03	6.273013e-07
8.705048965106599e-03	7.093127e-02	1.967765e+01	1.204473e+01	3.482020e+04	3.223455e-03	3.224149e-03	3.223455e-03	6.934374e-07
8.705061172137846e-03	7.094376e-02	1.967760e+01	1.204478e+01	3.482025e+04	3.224000e-03	3.224716e-03	3.224000e-03	7.157954e-07
8.705085586200340e-03	7.098216e-02	1.967743e+01	1.204489e+01	3.482034e+04	3.225668e-03	3.226462e-03	3.225668e-03	7.935542e-07
8.705134414325341e-03	7.109735e-02	1.967694e+01	1.204510e+01	3.482054e+04	3.230644e-03	3.231698e-03	3.230644e-03	1.053759e-06
8.705146621356588e-03	7.116106e-02	1.967667e+01	1.204515e+01	3.482059e+04	3.233339e-03	3.234594e-03	3.233339e-03	1.254651e-06
8.705171035419082e-03	7.140791e-02	1.967564e+01	1.204525e+01	3.482068e+04	3.243570e-03	3.245814e-03	3.243570e-03	2.244901e-06
8.705177138934705e-03	7.152807e-02	1.967516e+01	1.204528e+01	3.482071e+04	3.248403e-03	3.251276e-03	3.248403e-03	2.874874e-06
8.705178664813615e-03	7.157621e-02	1.967497e+01	1.204528e+01	3.482071e+04	3.250273e-03	3.253464e-03	3.250273e-03	3.192777e-06
8.705181716571433e-03	7.169516e-02	1.967452e+01	1.204530e+01	3.482073e+04	3.254772e-03	3.258871e-03	3.254772e-03	4.099526e-06
8.705182479510881e-03	7.173362e-02	1.967438e+01	1.204530e+01	3.482073e+04	3.256182e-03	3.260619e-03	3.256182e-03	4.438190e-06
8.705184005389791e-03	7.186495e-02	1.967394e+01	1.204531e+01	3.482073e+04	3.260585e-03	3.266589e-03	3.260585e-03	6.004571e-06
8.705187057147609e-03	7.232676e-02	1.967255e+01	1.204532e+01	3.482075e+04	3.274513e-03	3.287580e-03	3.274513e-03	1.307026e-05
8.705187820087057e-03	7.255859e-02	1.967195e+01	1.204532e+01	3.482075e+04	3.280536e-03	3.298118e-03	3.280536e-03	1.758487e-05
8.705188010821915e-03	7.265750e-02	1.967173e+01	1.204532e+01	3.482075e+04	3.282737e-03	3.302613e-03	3.282737e-03	1.987855e-05
8.705188392291646e-03	7.291448e-02	1.967121e+01	1.204532e+01	3.482075e+04	3.287876e-03	3.314294e-03	3.287876e-03	2.641952e-05
8.705188487659082e-03	7.300130e-02	1.967106e+01	1.204532e+01	3.482075e+04	3.289427e-03	3.318240e-03	3.289427e-03	2.881591e-05
8.705188678393941e-03	7.330650e-02	1.967063e+01	1.204533e+01	3.482075e+04	3.293747e-03	3.332114e-03	3.293747e-03	3.837323e-05
8.705189059863672e-03	7.434616e-02	1.966944e+01	1.204533e+01	3.482076e+04	3.305643e-03	3.379371e-03	3.305643e-03	7.373477e-05
8.705189155231108e-03	7.521859e-02	1.966889e+01	1.204533e+01	3.482076e+04	3.311071e-03	3.419027e-03	3.311071e-03	1.079600e-04
8.705189345965966e-03	7.957765e-02	1.966709e+01	1.204533e+01	3.482076e+04	3.329070e-03	3.617166e-03	3.329070e-03	2.880983e-04
8.705189393649684e-03	8.228326e-02	1.966638e+01	1.204533e+01	3.482076e+04	3.336216e-03	3.740148e-03	3.336216e-03	4.039859e-04
8.705189405570607e-03	8.354279e-02	1.966614e+01	1.204533e+01	3.482076e+04	3.338562e-03	3.797399e-03	3.338562e-03	4.589077e-04
8.705189429412466e-03	8.830600e-02	1.966558e+01	1.204533e+01	3.482076e+04	3.344155e-03	4.013909e-03	3.344155e-03	6.698188e-04
8.705189477096184e-03	1.046409e-01	1.966421e+01	1.204533e+01	3.482076e+04	3.357901e-03	4.756406e-03	3.357901e-03	1.398534e-03
8.705189489017107e-03	1.128735e-01	1.966379e+01	1.204533e+01	3.482076e+04	3.362075e-03	5.130616e-03	3.362075e-03	1.768559e-03
8.705189512858966e-03	1.585937e-01	1.966277e+01	1.204532e+01	3.482076e+04	3.372258e-03	7.208806e-03	3.372258e-03	3.838118e-03
8.705189560542684e-03	4.058259e-01	1.966051e+01	1.204531e+01	3.482076e+04	3.394880e-03	1.844663e-02	3.394880e-03	1.505611e-02
8.705189603559482e-03	9.438844e-01	1.965863e+01	1.204529e+01	3.482076e+04	3.413659e-03	4.290383e-02	3.413659e-03	3.949033e-02
8.705189653645085e-03	1.981070e+00	1.965692e+01	1.204523e+01	3.482076e+04	3.430821e-03	9.004865e-02	3.430821e-03	8.661234e-02
8.705189676318267e-03	2.541535e+00	1.965636e+01	1.204518e+01	3.482076e+04	3.436381e-03	1.155243e-01	3.436381e-03	1.120840e-01
8.705189692773022e-03	2.919362e+00	1.965610e+01	1.204514e+01	3.482076e+04	3.439043e-03	1.326983e-01	3.439043e-03	1.292569e-01
8.705189715722109e-03	3.321812e+00	1.965585e+01	1.204507e+01	3.482076e+04	3.441468e-03	1.509914e-01	3.441468e-03	1.475479e-01
8.705189739602923e-03	3.616171e+00	1.965569e+01	1.204500e+01	3.482076e+04	3.443069e-03	1.643714e-01	3.443069e-03	1.609136e-01
8.705189753113393e-03	3.725451e+00	1.965564e+01	1.204495e+01	3.482076e+04	3.443630e-03	1.693387e-01	3.443630e-03	1.658719e-01
8.705189766824967e-03	3.796736e+00	1.965560e+01	1.204490e+01	3.482076e+04	3.443994e-03	1.725789e-01	3.443994e-03	1.691204e-01
8.705189783270312e-03	3.854125e+00	1.965557e+01	1.204484e+01	3.482076e+04	3.444289e-03	1.751875e-01	3.444289e-03	1.717419e-01
8.705189815359074e-03	3.912831e+00	1.965554e+01	1.204472e+01	3.482076e+04	3.444608e-03	1.778559e-01	3.444608e-03	1.744106e-01
8.705189873963126e-03	3.944427e+00	1.965552e+01	1.204450e+01	3.482076e+04	3.444838e-03	1.792921e-01	3.444838e-03	1.758472e-01
